            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2458385.500000000, A.D. 2018-Sep-24 00:00:00.0000,  1.005803660600811E+00,  9.964242582836819E-03,  4.139734616073651E-03, -3.764259419204514E-04,  1.624938452711409E-02,  7.005824257441994E-03,
2458386.500000000, A.D. 2018-Sep-25 00:00:00.0000,  1.005218725515284E+00,  2.621785454279960E-02,  1.115193349772437E-02, -7.942394088173519E-04,  1.625280206165796E-02,  7.016700529677496E-03,
2458387.500000000, A.D. 2018-Sep-26 00:00:00.0000,  1.004214560110153E+00,  4.245955459088976E-02,  1.816923036054089E-02, -1.213895501210174E-03,  1.622538115490038E-02,  7.015873296997645E-03,
2458388.500000000, A.D. 2018-Sep-27 00:00:00.0000,  1.002792393907383E+00,  5.865816845213327E-02,  2.517954919806754E-02, -1.629160595869924E-03,  1.616666128064013E-02,  7.002669739844424E-03,
2458389.500000000, A.D. 2018-Sep-28 00:00:00.0000,  1.000959904583429E+00,  7.478273206969144E-02,  3.217037614248176E-02, -2.033428861110484E-03,  1.607755757288362E-02,  6.976904454442682E-03,
2458390.500000000, A.D. 2018-Sep-29 00:00:00.0000,  9.987314049026902E-01,  9.080395257872283E-02,  3.912929410628085E-02, -2.420105951234440E-03,  1.596051348580280E-02,  6.938968217583288E-03,
2458391.500000000, A.D. 2018-Sep-30 00:00:00.0000,  9.961276143239282E-01,  1.066957655649960E-01,  4.604458756676462E-02, -2.783048351742810E-03,  1.581953907538717E-02,  6.889878278265336E-03,
2458392.500000000, A.D. 2018-Oct-01 00:00:00.0000,  9.931749805799653E-01,  1.224368729085176E-01,  5.290587681869914E-02, -3.117018905358860E-03,  1.566013527491257E-02,  6.831287096780774E-03,
2458393.500000000, A.D. 2018-Oct-02 00:00:00.0000,  9.899045468913460E-01,  1.380121516427176E-01,  5.970474082115845E-02, -3.418138414615877E-03,  1.548911250451616E-02,  6.765450969642206E-03,
2458394.500000000, A.D. 2018-Oct-03 00:00:00.0000,  9.863503717023572E-01,  1.534138272476947E-01,  6.643528788685574E-02, -3.684328317196163E-03,  1.531429783333403E-02,  6.695155849460586E-03,
2458395.500000000, A.D. 2018-Oct-04 00:00:00.0000,  9.825475154568208E-01,  1.686422860512377E-01,  7.309462567433805E-02, -3.915728386282449E-03,  1.514409881730932E-02,  6.623586949366587E-03,
2458396.500000000, A.D. 2018-Oct-05 00:00:00.0000,  9.785296456656197E-01,  1.837063613352441E-01,  7.968316379111669E-02, -4.115026511973097E-03,  1.498688108127145E-02,  6.554120811620531E-03,
2458397.500000000, A.D. 2018-Oct-06 00:00:00.0000,  9.743264070631972E-01,  1.986228980087935E-01,  8.620466337022700E-02, -4.287572763714473E-03,  1.485015319623656E-02,  6.490027104812435E-03,
2458398.500000000, A.D. 2018-Oct-07 00:00:00.0000,  9.699608528867928E-01,  2.134154382838438E-01,  9.266595014852577E-02, -4.441118052006685E-03,  1.473964933983208E-02,  6.434101453035117E-03,
2458399.500000000, A.D. 2018-Oct-08 00:00:00.0000,  9.654473714896736E-01,  2.281120228006823E-01,  9.907625383005338E-02, -4.585080110011904E-03,  1.465852099015403E-02,  6.388301199613771E-03,
2458400.500000000, A.D. 2018-Oct-09 00:00:00.0000,  9.607905614824106E-01,  2.427423507157766E-01,  1.054462289890416E-01, -4.729410535357859E-03,  1.460690550880890E-02,  6.353491126265832E-03,
2458401.500000000, A.D. 2018-Oct-10 00:00:00.0000,  9.559853322033004E-01,  2.573347799560692E-01,  1.117868166647205E-01, -4.883335051360074E-03,  1.458205282034674E-02,  6.329389417885003E-03,
2458402.500000000, A.D. 2018-Oct-11 00:00:00.0000,  9.510181764981466E-01,  2.719137306552461E-01,  1.181081632292234E-01, -5.054325598741455E-03,  1.457898027901517E-02,  6.314731469780468E-03,
2458403.500000000, A.D. 2018-Oct-12 00:00:00.0000,  9.458692394450861E-01,  2.864979144857464E-01,  1.244187862246008E-01, -5.247562651830291E-03,  1.459141878592495E-02,  6.307582973080677E-03,
2458404.500000000, A.D. 2018-Oct-13 00:00:00.0000,  9.405146535700571E-01,  3.010995253825322E-01,  1.307250808633242E-01, -5.465927742545365E-03,  1.461274093016191E-02,  6.305688876819505E-03,
2458405.500000000, A.D. 2018-Oct-14 00:00:00.0000,  9.349286744142403E-01,  3.157242485491796E-01,  1.370311507263381E-01, -5.710374981877849E-03,  1.463664361240570E-02,  6.306760257081210E-03,
2458406.500000000, A.D. 2018-Oct-15 00:00:00.0000,  9.290853483234717E-01,  3.303717909344666E-01,  1.433388723081649E-01, -5.980458564942631E-03,  1.465750746218250E-02,  6.308651865852112E-03,
2458407.500000000, A.D. 2018-Oct-16 00:00:00.0000,  9.229596555311954E-01,  3.450366246874429E-01,  1.496480816747983E-01, -6.274830084714020E-03,  1.467047743781189E-02,  6.309432133116829E-03,
2458408.500000000, A.D. 2018-Oct-17 00:00:00.0000,  9.165282181603278E-01,  3.597087126521320E-01,  1.559567889664173E-01, -6.591600675288126E-03,  1.467136422889762E-02,  6.307374753788775E-03,
2458409.500000000, A.D. 2018-Oct-18 00:00:00.0000,  9.097697296200701E-01,  3.743740886897470E-01,  1.622613602258796E-01, -6.928535145143477E-03,  1.465646792069576E-02,  6.300907492358467E-03,
2458410.500000000, A.D. 2018-Oct-19 00:00:00.0000,  9.026652703747347E-01,  3.890152571945510E-01,  1.685566399055325E-01, -7.283089210100981E-03,  1.462240401544988E-02,  6.288549333290682E-03,
2458411.500000000, A.D. 2018-Oct-20 00:00:00.0000,  8.951986520589083E-01,  4.036114445114286E-01,  1.748360150710130E-01, -7.652321957958385E-03,  1.456598922163581E-02,  6.268860271002351E-03,
2458412.500000000, A.D. 2018-Oct-21 00:00:00.0000,  8.873568939109451E-01,  4.181387836682703E-01,  1.810914438217836E-01, -8.032726807686390E-03,  1.448422805848926E-02,  6.240422794426213E-03,
2458413.500000000, A.D. 2018-Oct-22 00:00:00.0000,  8.791308867456419E-01,  4.325705484127483E-01,  1.873134875211254E-01, -8.420035787033835E-03,  1.437442834887112E-02,  6.201870189263523E-03,
2458414.500000000, A.D. 2018-Oct-23 00:00:00.0000,  8.705162375462944E-01,  4.468775725419681E-01,  1.934913990997013E-01, -8.809066931997891E-03,  1.423445599366354E-02,  6.151971320614671E-03,
2458415.500000000, A.D. 2018-Oct-24 00:00:00.0000,  8.615142111006849E-01,  4.610289870850242E-01,  1.996133246762396E-01, -9.193696868188975E-03,  1.406310932636786E-02,  6.089771139421231E-03,
2458416.500000000, A.D. 2018-Oct-25 00:00:00.0000,  8.521326032362463E-01,  4.749933674123684E-01,  2.056666670688304E-01, -9.567036046992753E-03,  1.386055018555028E-02,  6.014769378004961E-03,
2458417.500000000, A.D. 2018-Oct-26 00:00:00.0000,  8.423863178513341E-01,  4.887402967997575E-01,  2.116386323732991E-01, -9.921847809596429E-03,  1.362868523594183E-02,  5.927100346288219E-03,
2458418.500000000, A.D. 2018-Oct-27 00:00:00.0000,  8.322974113837655E-01,  5.022422337964044E-01,  2.175169361894643E-01, -1.025118276664537E-02,  1.337137208402389E-02,  5.827663805810871E-03,
2458419.500000000, A.D. 2018-Oct-28 00:00:00.0000,  8.218944375517300E-01,  5.154764552159470E-01,  2.232905964864684E-01, -1.054912018146913E-02,  1.309435347989975E-02,  5.718161275718777E-03,
2458420.500000000, A.D. 2018-Oct-29 00:00:00.0000,  8.112110619751287E-01,  5.284267845964675E-01,  2.289507053172226E-01, -1.081145987162779E-02,  1.280489812808906E-02,  5.601016759601832E-03,
2458421.500000000, A.D. 2018-Oct-30 00:00:00.0000,  8.002840710664140E-01,  5.410848391234485E-01,  2.344910676741996E-01, -1.103622275936257E-02,  1.251121375951896E-02,  5.479195180328176E-03,
2458422.500000000, A.D. 2018-Oct-31 00:00:00.0000,  7.891510098782835E-01,  5.534506241867775E-01,  2.399086232452817E-01, -1.122388742319371E-02,  1.222175021024745E-02,  5.355957262177063E-03,
2458423.500000000, A.D. 2018-Nov-01 00:00:00.0000,  7.778477152714731E-01,  5.655324243084392E-01,  2.452036096070842E-01, -1.137736916131855E-02,  1.194450464366474E-02,  5.234593935874776E-03,
2458424.500000000, A.D. 2018-Nov-02 00:00:00.0000,  7.664059784273309E-01,  5.773460305743450E-01,  2.503794626977990E-01, -1.150179141449937E-02,  1.168639634687369E-02,  5.118169895577185E-03,
2458425.500000000, A.D. 2018-Nov-03 00:00:00.0000,  7.548515199154211E-01,  5.889133891766470E-01,  2.554424714018008E-01, -1.160409449052046E-02,  1.145273642990212E-02,  5.009289553856548E-03,
2458426.500000000, A.D. 2018-Nov-04 00:00:00.0000,  7.432024292179922E-01,  6.002607734419693E-01,  2.604012123601588E-01, -1.169249885889286E-02,  1.124680923175664E-02,  4.909893192320254E-03,
2458427.500000000, A.D. 2018-Nov-05 00:00:00.0000,  7.314682113920705E-01,  6.114166087096798E-01,  2.652658021751794E-01, -1.177583000091720E-02,  1.106960608641507E-02,  4.821099421149043E-03,
2458428.500000000, A.D. 2018-Nov-06 00:00:00.0000,  7.196495645885511E-01,  6.224091343079866E-01,  2.700470267313244E-01, -1.186274284610167E-02,  1.091977737651700E-02,  4.743122309646413E-03,
2458429.500000000, A.D. 2018-Nov-07 00:00:00.0000,  7.077389449531986E-01,  6.332641513919617E-01,  2.747554376017141E-01, -1.196094397347272E-02,  1.079385755757168E-02,  4.675292254826182E-03,
2458430.500000000, A.D. 2018-Nov-08 00:00:00.0000,  6.957218511753887E-01,  6.440031328704884E-01,  2.794005263547985E-01, -1.207655516444971E-02,  1.068675594717123E-02,  4.616189810130580E-03,
2458431.500000000, A.D. 2018-Nov-09 00:00:00.0000,  6.835786179462093E-01,  6.546419214996865E-01,  2.839900803671960E-01, -1.221374897614191E-02,  1.059242029855176E-02,  4.563867903791772E-03,
2458432.500000000, A.D. 2018-Nov-10 00:00:00.0000,  6.712864111345563E-01,  6.651901157592879E-01,  2.885297835689219E-01, -1.237471016041512E-02,  1.050452186094689E-02,  4.516109257043808E-03,
2458433.500000000, A.D. 2018-Nov-11 00:00:00.0000,  6.588211144023772E-01,  6.756510884973903E-01,  2.930230668752456E-01, -1.255987605387351E-02,  1.041701521060112E-02,  4.470659201603126E-03,
2458434.500000000, A.D. 2018-Nov-12 00:00:00.0000,  6.461588836512647E-01,  6.860224634373620E-01,  2.974711601831466E-01, -1.276833782804093E-02,  1.032448630924254E-02,  4.425391124521347E-03,
2458435.500000000, A.D. 2018-Nov-13 00:00:00.0000,  6.332772760703230E-01,  6.962968270955083E-01,  3.018732688857876E-01, -1.299826939113116E-02,  1.022227949621212E-02,  4.378389960554148E-03,
2458436.500000000, A.D. 2018-Nov-14 00:00:00.0000,  6.201559812154925E-01,  7.064624757991746E-01,  3.062267962992860E-01, -1.324728116183224E-02,  1.010645180567766E-02,  4.327963659340319E-03,
2458437.500000000, A.D. 2018-Nov-15 00:00:00.0000,  6.067772609147545E-01,  7.165040608989770E-01,  3.105275509856382E-01, -1.351264321974265E-02,  9.973627720079613E-03,  4.272605895338176E-03,
2458438.500000000, A.D. 2018-Nov-16 00:00:00.0000,  5.931262387236202E-01,  7.264030695781866E-01,  3.147699034703606E-01, -1.379136327480174E-02,  9.820826887495981E-03,  4.210936466287738E-03,
2458439.500000000, A.D. 2018-Nov-17 00:00:00.0000,  5.791911797400183E-01,  7.361381460013015E-01,  3.189468825302924E-01, -1.408013156043605E-02,  9.645326362085078E-03,  4.141643876424919E-03,
2458440.500000000, A.D. 2018-Nov-18 00:00:00.0000,  5.649638806544832E-01,  7.456853136069707E-01,  3.230502243784509E-01, -1.437516149627322E-02,  9.444608513241762E-03,  4.063452058992983E-03,
2458441.500000000, A.D. 2018-Nov-19 00:00:00.0000,  5.504402533125401E-01,  7.550182067048296E-01,  3.270704092525452E-01, -1.467197117415521E-02,  9.216438423763693E-03,  3.975131801417439E-03,
2458442.500000000, A.D. 2018-Nov-20 00:00:00.0000,  5.356211290487737E-01,  7.641084589263074E-01,  3.309967397289522E-01, -1.496517420094478E-02,  8.959104356607942E-03,  3.875575540965109E-03,
2458443.500000000, A.D. 2018-Nov-21 00:00:00.0000,  5.205132274122186E-01,  7.729264187491555E-01,  3.348175308652958E-01, -1.524837919298110E-02,  8.671829289942937E-03,  3.763947028240403E-03,
2458444.500000000, A.D. 2018-Nov-22 00:00:00.0000,  5.051301200958522E-01,  7.814423461619641E-01,  3.385204856648814E-01, -1.551432093314763E-02,  8.355307907297365E-03,  3.639898823090304E-03,
2458445.500000000, A.D. 2018-Nov-23 00:00:00.0000,  4.894929002402009E-01,  7.896281599640368E-01,  3.420933071804085E-01, -1.575533200319077E-02,  8.012242402362544E-03,  3.503818307462440E-03,
2458446.500000000, A.D. 2018-Nov-24 00:00:00.0000,  4.736301944560106E-01,  7.974596373693522E-01,  3.455245404023798E-01, -1.596417815429240E-02,  7.647673327677859E-03,  3.357026042486527E-03,
2458447.500000000, A.D. 2018-Nov-25 00:00:00.0000,  4.575772055610683E-01,  8.049187502059217E-01,  3.488045494003588E-01, -1.613512463572199E-02,  7.268891448254078E-03,  3.201833088206413E-03,
2458448.500000000, A.D. 2018-Nov-26 00:00:00.0000,  4.413736897286364E-01,  8.119956523785387E-01,  3.519264517859241E-01, -1.626494417604724E-02,  6.884826724930900E-03,  3.041392842466704E-03,
2458449.500000000, A.D. 2018-Nov-27 00:00:00.0000,  4.250610958053569E-01,  8.186898284549060E-01,  3.548868031587028E-01, -1.635353548632869E-02,  6.505016971342118E-03,  2.879358557610353E-03,
2458450.500000000, A.D. 2018-Nov-28 00:00:00.0000,  4.086793723891725E-01,  8.250101155926616E-01,  3.576858781607267E-01, -1.640395532636430E-02,  6.138442179435502E-03,  2.719439443586478E-03,
2458451.500000000, A.D. 2018-Nov-29 00:00:00.0000,  3.922640287722625E-01,  8.309736299669820E-01,  3.603275102002002E-01, -1.642190486326934E-02,  5.792546150894555E-03,  2.564982126608910E-03,
2458452.500000000, A.D. 2018-Nov-30 00:00:00.0000,  3.758438917925027E-01,  8.366038979139788E-01,  3.628185672881004E-01, -1.641489724422126E-02,  5.472641371066319E-03,  2.418671844205578E-03,
2458453.500000000, A.D. 2018-Dec-01 00:00:00.0000,  3.594397425924439E-01,  8.419285957797195E-01,  3.651682031136915E-01, -1.639136905092173E-02,  5.181710527498241E-03,  2.282380797327404E-03,
2458454.500000000, A.D. 2018-Dec-02 00:00:00.0000,  3.430637923835268E-01,  8.469772465452725E-01,  3.673870201186385E-01, -1.635990928148464E-02,  4.920495678500943E-03,  2.157136592313562E-03,
2458455.500000000, A.D. 2018-Dec-03 00:00:00.0000,  3.267198437532209E-01,  8.517790935764998E-01,  3.694862419023284E-01, -1.632866003219851E-02,  4.687744042149247E-03,  2.043165129960695E-03,
2458456.500000000, A.D. 2018-Dec-04 00:00:00.0000,  3.104039730694689E-01,  8.563612598091803E-01,  3.714769502785678E-01, -1.630486706941048E-02,  4.480523614274245E-03,  1.939972842773248E-03,
2458457.500000000, A.D. 2018-Dec-05 00:00:00.0000,  2.941056033197358E-01,  8.607472424655067E-01,  3.733694171652329E-01, -1.629454357348295E-02,  4.294576819127269E-03,  1.846453041696868E-03,
2458458.500000000, A.D. 2018-Dec-06 00:00:00.0000,  2.778088635496465E-01,  8.649557790502904E-01,  3.751725537962532E-01, -1.630223357560964E-02,  4.124709525458918E-03,  1.761014305501550E-03,
2458459.500000000, A.D. 2018-Dec-07 00:00:00.0000,  2.614941299921530E-01,  8.690001180697194E-01,  3.768934990573534E-01, -1.633088883284917E-02,  3.965208680491189E-03,  1.681729596511515E-03,
2458460.500000000, A.D. 2018-Dec-08 00:00:00.0000,  2.451396245938375E-01,  8.728877103745262E-01,  3.785373637581327E-01, -1.638187969846897E-02,  3.810258942902517E-03,  1.606496563936528E-03,
2458461.500000000, A.D. 2018-Dec-09 00:00:00.0000,  2.287229336617639E-01,  8.766202965635903E-01,  3.801071332847032E-01, -1.645514174104694E-02,  3.654309282646845E-03,  1.533190398037451E-03,
2458462.500000000, A.D. 2018-Dec-10 00:00:00.0000,  2.122223233425952E-01,  8.801943149277088E-01,  3.816037103343976E-01, -1.654942775769427E-02,  3.492340500826834E-03,  1.459787805014402E-03,
2458463.500000000, A.D. 2018-Dec-11 00:00:00.0000,  1.956177734003828E-01,  8.836015143864875E-01,  3.830260602169568E-01, -1.666260837741821E-02,  3.320005495846486E-03,  1.384446389345658E-03,
2458464.500000000, A.D. 2018-Dec-12 00:00:00.0000,  1.788917133357362E-01,  8.868296439332943E-01,  3.843714108382676E-01, -1.679195637902143E-02,  3.133645035215160E-03,  1.305534897577021E-03,
2458465.500000000, A.D. 2018-Dec-13 00:00:00.0000,  1.620295056906010E-01,  8.898631072946569E-01,  3.856354608245079E-01, -1.693436058437895E-02,  2.930209157938310E-03,  1.221621201958347E-03,
2458466.500000000, A.D. 2018-Dec-14 00:00:00.0000,  1.450197653769165E-01,  8.926835107163181E-01,  3.868125604830536E-01, -1.708643635645865E-02,  2.707130438859632E-03,  1.131432910447508E-03,
2458467.500000000, A.D. 2018-Dec-15 00:00:00.0000,  1.278546254675588E-01,  8.952700814095930E-01,  3.878958474682003E-01, -1.724452213336029E-02,  2.462200708049952E-03,  1.033809487875164E-03,
2458468.500000000, A.D. 2018-Dec-16 00:00:00.0000,  1.105300604430074E-01,  8.975999859108925E-01,  3.888773388252774E-01, -1.740457100960076E-02,  2.193502612990558E-03,  9.276664025367505E-04,
2458469.500000000, A.D. 2018-Dec-17 00:00:00.0000,  9.304635948611779E-02,  8.996486283404133E-01,  3.897480021757309E-01, -1.756196557318455E-02,  1.899446052449986E-03,  8.119929818593813E-04,
2458470.500000000, A.D. 2018-Dec-18 00:00:00.0000,  7.540880234081505E-02,  9.013900572729519E-01,  3.904978510384169E-01, -1.771130956046962E-02,  1.578956072976524E-03,  6.859065809976558E-04,
2458471.500000000, A.D. 2018-Dec-19 00:00:00.0000,  5.762851926956158E-02,  9.027976507247657E-01,  3.911161311940105E-01, -1.784628671915479E-02,  1.231844090083748E-03,  5.487832546147337E-04,
2458472.500000000, A.D. 2018-Dec-20 00:00:00.0000,  3.972340442893574E-02,  9.038452622071245E-01,  3.915916800289212E-01, -1.795972058023634E-02,  8.593510771952867E-04,  4.004723113413649E-04,
2458473.500000000, A.D. 2018-Dec-21 00:00:00.0000,  2.171880340989862E-02,  9.045089595305951E-01,  3.919135341274409E-01, -1.804399130496165E-02,  4.647636440478816E-04,  2.415703537217667E-04,
2458474.500000000, A.D. 2018-Dec-22 00:00:00.0000,  3.647556636864357E-03,  9.047693289998372E-01,  3.920718114012707E-01, -1.809191402850448E-02,  5.388181087200973E-05,  7.367885961251352E-05,
2458475.500000000, A.D. 2018-Dec-23 00:00:00.0000, -1.445104752415925E-02,  9.046140447922337E-01,  3.920587914855706E-01, -1.809800825473564E-02, -3.649712414537590E-04, -1.004800932943862E-04,
2458476.500000000, A.D. 2018-Dec-24 00:00:00.0000, -3.253365534921355E-02,  9.040401075990353E-01,  3.918699866582930E-01, -1.805982223457852E-02, -7.816445430787636E-04, -2.772146270749275E-04,
2458477.500000000, A.D. 2018-Dec-25 00:00:00.0000, -5.055636575389326E-02,  9.030550324220192E-01,  3.915049085314692E-01, -1.797878989939124E-02, -1.185528504087658E-03, -4.523143002397092E-04,
2458478.500000000, A.D. 2018-Dec-26 00:00:00.0000, -6.847868300457659E-02,  9.016764846266446E-01,  3.909672760905991E-01, -1.786020051640777E-02, -1.567197442586592E-03, -6.216846213400312E-04,
2458479.500000000, A.D. 2018-Dec-27 00:00:00.0000, -8.626696755255488E-02,  8.999303805778548E-01,  3.902645889407269E-01, -1.771226250452924E-02, -1.919745083317899E-03, -7.819431351474402E-04,
2458480.500000000, A.D. 2018-Dec-28 00:00:00.0000, -1.038966546631199E-01,  8.978479909300526E-01,  3.894072085270328E-01, -1.754466542447286E-02, -2.239405955241323E-03, -9.307849109479577E-04,
2458481.500000000, A.D. 2018-Dec-29 00:00:00.0000, -1.213530138709051E-01,  8.954628057548265E-01,  3.884072194423567E-01, -1.736718238920697E-02, -2.525437209805439E-03, -1.067059953595952E-03,
2458482.500000000, A.D. 2018-Dec-30 00:00:00.0000, -1.386306948114858E-01,  8.928077810018094E-01,  3.872773307228331E-01, -1.718867659905900E-02, -2.779531626358777E-03, -1.190634757436656E-03,
2458483.500000000, A.D. 2018-Dec-31 00:00:00.0000, -1.557325242759406E-01,  8.899132647868903E-01,  3.860299727862425E-01, -1.701658935789199E-02, -3.005094345227339E-03, -1.302159167569677E-03,
2458484.500000000, A.D. 2019-Jan-01 00:00:00.0000, -1.726679871623699E-01,  8.868056156229507E-01,  3.846766326407030E-01, -1.685679202883350E-02, -3.206606716927242E-03, -1.402834837203071E-03,
