            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2458251.500000000, A.D. 2018-May-13 00:00:00.0000, -2.658685007384488E-01, -1.324398884597332E+00, -6.002891907154391E-01,  1.429302151474851E-02, -1.056946472623237E-03, -8.705928511489420E-04,
2458252.500000000, A.D. 2018-May-14 00:00:00.0000, -2.515635114444518E-01, -1.325395096576438E+00, -6.011322492264719E-01,  1.431674858952127E-02, -9.354100606693360E-04, -8.154876353194189E-04,
2458253.500000000, A.D. 2018-May-15 00:00:00.0000, -2.372354221004212E-01, -1.326269571609374E+00, -6.019200936179115E-01,  1.433922013253472E-02, -8.134742928630065E-04, -7.601653515689024E-04,
2458254.500000000, A.D. 2018-May-16 00:00:00.0000, -2.228854926296777E-01, -1.327021915576825E+00, -6.026525091112421E-01,  1.436042736117377E-02, -6.911496827211800E-04, -7.046305900904062E-04,
2458255.500000000, A.D. 2018-May-17 00:00:00.0000, -2.085149917039664E-01, -1.327651744941715E+00, -6.033292855457741E-01,  1.438036157854991E-02, -5.684468912716377E-04, -6.488880109870761E-04,
2458256.500000000, A.D. 2018-May-18 00:00:00.0000, -1.941251966553992E-01, -1.328158686905915E+00, -6.039502174532438E-01,  1.439901417180690E-02, -4.453767268112207E-04, -5.929423410612706E-04,
2458257.500000000, A.D. 2018-May-19 00:00:00.0000, -1.797173933861883E-01, -1.328542379567727E+00, -6.045151041322548E-01,  1.441637661650922E-02, -3.219501520144884E-04, -5.367983777871956E-04,
2458258.500000000, A.D. 2018-May-20 00:00:00.0000, -1.652928762754183E-01, -1.328802472078906E+00, -6.050237497222589E-01,  1.443244048031877E-02, -1.981782930358659E-04, -4.804609941831889E-04,
2458259.500000000, A.D. 2018-May-21 00:00:00.0000, -1.508529480814324E-01, -1.328938624800979E+00, -6.054759632776990E-01,  1.444719742599419E-02, -7.407244413393662E-05, -4.239351410622133E-04,
2458260.500000000, A.D. 2018-May-22 00:00:00.0000, -1.363989198395353E-01, -1.328950509461885E+00, -6.058715588430156E-01,  1.446063922047055E-02,  5.035593684952083E-05, -3.672258478558807E-04,
2458261.500000000, A.D. 2018-May-23 00:00:00.0000, -1.219321107560601E-01, -1.328837809313269E+00, -6.062103555281618E-01,  1.447275774745711E-02,  1.750952396885795E-04, -3.103382220100401E-04,
2458262.500000000, A.D. 2018-May-24 00:00:00.0000, -1.074538480997349E-01, -1.328600219287370E+00, -6.064921775835344E-01,  1.448354501125511E-02,  3.001337083673720E-04, -2.532774459851283E-04,
2458263.500000000, A.D. 2018-May-25 00:00:00.0000, -9.296546708989123E-02, -1.328237446152490E+00, -6.067168544739786E-01,  1.449299313030654E-02,  4.254594369265463E-04, -1.960487739918097E-04,
2458264.500000000, A.D. 2018-May-26 00:00:00.0000, -7.846831078035263E-02, -1.327749208667540E+00, -6.068842209527160E-01,  1.450109433182329E-02,  5.510603635384509E-04, -1.386575300149588E-04,
2458265.500000000, A.D. 2018-May-27 00:00:00.0000, -6.396372993895766E-02, -1.327135237736895E+00, -6.069941171358887E-01,  1.450784095482897E-02,  6.769242694371847E-04, -8.110910780668888E-05,
2458266.500000000, A.D. 2018-May-28 00:00:00.0000, -4.945308292378231E-02, -1.326395276565835E+00, -6.070463885773125E-01,  1.451322546042117E-02,  8.030387780541371E-04, -2.340897477626471E-05,
2458267.500000000, A.D. 2018-May-29 00:00:00.0000, -3.493773555640813E-02, -1.325529080815361E+00, -6.070408863426175E-01,  1.451724044387188E-02,  9.293913519740176E-04,  3.443732166376542E-05,
2458268.500000000, A.D. 2018-May-30 00:00:00.0000, -2.041906099113587E-02, -1.324536418755152E+00, -6.069774670826986E-01,  1.451987864283866E-02,  1.055969295281365E-03,  9.242415228373182E-05,
2458269.500000000, A.D. 2018-May-31 00:00:00.0000, -5.898439579279861E-03, -1.323417071414815E+00, -6.068559931070507E-01,  1.452113293772256E-02,  1.182759764531900E-03,  1.505458130346091E-04,
2458270.500000000, A.D. 2018-Jun-01 00:00:00.0000,  8.622741270567873E-03, -1.322170832734630E+00, -6.066763324571797E-01,  1.452099634823727E-02,  1.309749777092998E-03,  2.087965332601570E-04,
2458271.500000000, A.D. 2018-Jun-02 00:00:00.0000,  2.314308723484746E-02, -1.320797509716196E+00, -6.064383589795425E-01,  1.451946203420672E-02,  1.436926208812263E-03,  2.671704763042919E-04,
2458272.500000000, A.D. 2018-Jun-03 00:00:00.0000,  3.766119721984693E-02, -1.319296922572011E+00, -6.061419523974652E-01,  1.451652329911195E-02,  1.564275785450816E-03,  3.256617351278283E-04,
2458273.500000000, A.D. 2018-Jun-04 00:00:00.0000,  5.217566351033213E-02, -1.317668904873186E+00, -6.057869983823316E-01,  1.451217359204707E-02,  1.691785076072883E-03,  3.842643295815375E-04,
2458274.500000000, A.D. 2018-Jun-05 00:00:00.0000,  6.668507192288005E-02, -1.315913303696015E+00, -6.053733886249190E-01,  1.450640651234075E-02,  1.819440493356888E-03,  4.429722058233655E-04,
2458275.500000000, A.D. 2018-Jun-06 00:00:00.0000,  8.118800196327741E-02, -1.314029979768384E+00, -6.049010209071056E-01,  1.449921582182030E-02,  1.947228301357635E-03,  5.017792353690935E-04,
2458276.500000000, A.D. 2018-Jun-07 00:00:00.0000,  9.568302698690914E-02, -1.312018807615611E+00, -6.043697991731568E-01,  1.449059545650255E-02,  2.075134625808871E-03,  5.606792155993872E-04,
2458277.500000000, A.D. 2018-Jun-08 00:00:00.0000,  1.101687143620356E-01, -1.309879675704339E+00, -6.037796335997516E-01,  1.448053952577023E-02,  2.203145457875358E-03,  6.196658737851754E-04,
2458278.500000000, A.D. 2018-Jun-09 00:00:00.0000,  1.246436256370084E-01, -1.307612486584265E+00, -6.031304406651241E-01,  1.446904230393941E-02,  2.331246650296936E-03,  6.787328716874756E-04,
2458279.500000000, A.D. 2018-Jun-10 00:00:00.0000,  1.391063167121160E-01, -1.305217157028972E+00, -6.024221432182990E-01,  1.445609822794854E-02,  2.459423914590595E-03,  7.378738076362872E-04,
2458280.500000000, A.D. 2018-Jun-11 00:00:00.0000,  1.535553380154370E-01, -1.302693618176751E+00, -6.016546705485489E-01,  1.444170190470885E-02,  2.587662821102319E-03,  7.970822148640597E-04,
2458281.500000000, A.D. 2018-Jun-12 00:00:00.0000,  1.679892346819276E-01, -1.300041815670705E+00, -6.008279584542530E-01,  1.442584812260578E-02,  2.715948796714431E-03,  8.563515561785523E-04,
2458282.500000000, A.D. 2018-Jun-13 00:00:00.0000,  1.824065467363674E-01, -1.297261709796645E+00, -5.999419493106624E-01,  1.440853186169491E-02,  2.844267122625694E-03,  9.156752190406961E-04,
2458283.500000000, A.D. 2018-Jun-14 00:00:00.0000,  1.968058092815302E-01, -1.294353275618199E+00, -5.989965921369876E-01,  1.438974829987159E-02,  2.972602941387003E-03,  9.750465174311189E-04,
2458284.500000000, A.D. 2018-Jun-15 00:00:00.0000,  2.111855526916062E-01, -1.291316503109889E+00, -5.979918426632542E-01,  1.436949281360693E-02,  3.100941270973450E-03,  1.034458700585795E-03,
2458285.500000000, A.D. 2018-Jun-16 00:00:00.0000,  2.255443028093456E-01, -1.288151397288908E+00, -5.969276633965206E-01,  1.434776097683644E-02,  3.229267011237248E-03,  1.093904959254717E-03,
2458286.500000000, A.D. 2018-Jun-17 00:00:00.0000,  2.398805811459627E-01, -1.284857978345082E+00, -5.958040236856779E-01,  1.432454856266050E-02,  3.357564938640314E-03,  1.153378424365385E-03,
2458287.500000000, A.D. 2018-Jun-18 00:00:00.0000,  2.541929050846483E-01, -1.281436281767857E+00, -5.946208997846953E-01,  1.429985154550374E-02,  3.485819698526535E-03,  1.212872163840763E-03,
2458288.500000000, A.D. 2018-Jun-19 00:00:00.0000,  2.684797880889846E-01, -1.277886358470315E+00, -5.933782749150291E-01,  1.427366610341183E-02,  3.614015803173492E-03,  1.272379182214897E-03,
2458289.500000000, A.D. 2018-Jun-20 00:00:00.0000,  2.827397399162150E-01, -1.274208274911239E+00, -5.920761393277869E-01,  1.424598862634314E-02,  3.742137636870051E-03,  1.331892420629073E-03,
2458290.500000000, A.D. 2018-Jun-21 00:00:00.0000,  2.969712668341529E-01, -1.270402113215461E+00, -5.907144903651964E-01,  1.421681573072176E-02,  3.870169465437382E-03,  1.391404755510540E-03,
2458291.500000000, A.D. 2018-Jun-22 00:00:00.0000,  3.111728718411086E-01, -1.266467971291222E+00, -5.892933325203894E-01,  1.418614426787851E-02,  3.998095445742748E-03,  1.450909000335079E-03,
2458292.500000000, A.D. 2018-Jun-23 00:00:00.0000,  3.253430548893550E-01, -1.262405962943409E+00, -5.878126774951905E-01,  1.415397131851704E-02,  4.125899629245913E-03,  1.510397912089722E-03,
2458293.500000000, A.D. 2018-Jun-24 00:00:00.0000,  3.394803131128939E-01, -1.258216217983394E+00, -5.862725442566983E-01,  1.412029418454371E-02,  4.253565961064033E-03,  1.569864197222398E-03,
2458294.500000000, A.D. 2018-Jun-25 00:00:00.0000,  3.535831410592141E-01, -1.253898882336883E+00, -5.846729590932938E-01,  1.408511039069702E-02,  4.381078280370348E-03,  1.629300513050303E-03,
2458295.500000000, A.D. 2018-Jun-26 00:00:00.0000,  3.676500309239747E-01, -1.249454118149896E+00, -5.830139556696124E-01,  1.404841769399756E-02,  4.508420320643885E-03,  1.688699464651043E-03,
2458296.500000000, A.D. 2018-Jun-27 00:00:00.0000,  3.816794727884424E-01, -1.244882103891573E+00, -5.812955750797190E-01,  1.401021409332134E-02,  4.635575707179199E-03,  1.748053599930296E-03,
2458297.500000000, A.D. 2018-Jun-28 00:00:00.0000,  3.956699548608677E-01, -1.240183034452797E+00, -5.795178658986002E-01,  1.397049783643804E-02,  4.762527958656258E-03,  1.807355407847735E-03,
2458298.500000000, A.D. 2018-Jun-29 00:00:00.0000,  4.096199637226314E-01, -1.235357121241027E+00, -5.776808842326736E-01,  1.392926742465352E-02,  4.889260499862218E-03,  1.866597323681304E-03,
2458299.500000000, A.D. 2018-Jun-30 00:00:00.0000,  4.235279845781940E-01, -1.230404592272252E+00, -5.757846937693331E-01,  1.388652161360342E-02,  5.015756676846275E-03,  1.925771738001410E-03,
2458300.500000000, A.D. 2018-Jul-01 00:00:00.0000,  4.373925015072671E-01, -1.225325692260116E+00, -5.738293658247259E-01,  1.384225941202856E-02,  5.141999759897670E-03,  1.984871000756184E-03,
2458301.500000000, A.D. 2018-Jul-02 00:00:00.0000,  4.512119977192073E-01, -1.220120682701239E+00, -5.718149793892550E-01,  1.379648008150026E-02,  5.267972936567652E-03,  2.043887419533741E-03,
2458302.500000000, A.D. 2018-Jul-03 00:00:00.0000,  4.649849558110347E-01, -1.214789841956206E+00, -5.697416211712789E-01,  1.374918313661095E-02,  5.393659307096612E-03,  2.102813258557981E-03,
2458303.500000000, A.D. 2018-Jul-04 00:00:00.0000,  4.787098580297636E-01, -1.209333465326959E+00, -5.676093856398435E-01,  1.370036834857552E-02,  5.519041887361840E-03,  2.161640739701593E-03,
2458304.500000000, A.D. 2018-Jul-05 00:00:00.0000,  4.923851865381753E-01, -1.203751865131435E+00, -5.654183750664838E-01,  1.365003575633766E-02,  5.644103616529226E-03,  2.220362041793436E-03,
2458305.500000000, A.D. 2018-Jul-06 00:00:00.0000,  5.060094236829830E-01, -1.198045370774762E+00, -5.631686995652336E-01,  1.359818567997994E-02,  5.768827366473248E-03,  2.278969299263715E-03,
2458306.500000000, A.D. 2018-Jul-07 00:00:00.0000,  5.195810522655562E-01, -1.192214328815453E+00, -5.608604771301258E-01,  1.354481872333281E-02,  5.893195950738790E-03,  2.337454606271691E-03,
2458307.500000000, A.D. 2018-Jul-08 00:00:00.0000,  5.330985558160213E-01, -1.186259103026329E+00, -5.584938336704919E-01,  1.348993576463102E-02,  6.017192129205858E-03,  2.395810025467486E-03,
2458308.500000000, A.D. 2018-Jul-09 00:00:00.0000,  5.465604188707992E-01, -1.180180074451567E+00, -5.560689030448761E-01,  1.343353795046774E-02,  6.140798609682010E-03,  2.454027593717851E-03,
2458309.500000000, A.D. 2018-Jul-10 00:00:00.0000,  5.599651272525961E-01, -1.173977641460810E+00, -5.535858270935997E-01,  1.337562670066407E-02,  6.263998049168852E-03,  2.512099321641830E-03,
2458310.500000000, A.D. 2018-Jul-11 00:00:00.0000,  5.733111683521055E-01, -1.167652219799509E+00, -5.510447556691993E-01,  1.331620371713525E-02,  6.386773053060097E-03,  2.570017189554775E-03,
2458311.500000000, A.D. 2018-Jul-12 00:00:00.0000,  5.865970314120854E-01, -1.161204242634136E+00, -5.484458466644013E-01,  1.325527099007264E-02,  6.509106173953005E-03,  2.627773144318909E-03,
2458312.500000000, A.D. 2018-Jul-13 00:00:00.0000,  5.998212078150181E-01, -1.154634160592082E+00, -5.457892660382417E-01,  1.319283080284825E-02,  6.630979918573502E-03,  2.685359100879319E-03,
2458313.500000000, A.D. 2018-Jul-14 00:00:00.0000,  6.129821913742336E-01, -1.147942441797142E+00, -5.430751878408185E-01,  1.312888573635164E-02,  6.752376764825613E-03,  2.742766949422990E-03,
2458314.500000000, A.D. 2018-Jul-15 00:00:00.0000,  6.260784786268835E-01, -1.141129571900990E+00, -5.403037942361044E-01,  1.306343866906929E-02,  6.873279175242494E-03,  2.799988563325156E-03,
2458315.500000000, A.D. 2018-Jul-16 00:00:00.0000,  6.391085691277572E-01, -1.134196054109953E+00, -5.374752755219352E-01,  1.299649277370891E-02,  6.993669596201449E-03,  2.857015801736317E-03,
2458316.500000000, A.D. 2018-Jul-17 00:00:00.0000,  6.520709657448029E-01, -1.127142409206275E+00, -5.345898301472297E-01,  1.292805151411490E-02,  7.113530451629688E-03,  2.913840508915574E-03,
2458317.500000000, A.D. 2018-Jul-18 00:00:00.0000,  6.649641749575794E-01, -1.119969175564174E+00, -5.316476647273213E-01,  1.285811864486774E-02,  7.232844143192892E-03,  2.970454515284467E-03,
2458318.500000000, A.D. 2018-Jul-19 00:00:00.0000,  6.777867071583530E-01, -1.112676909161733E+00, -5.286489940578973E-01,  1.278669821702948E-02,  7.351593056997368E-03,  3.026849638493373E-03,
2458319.500000000, A.D. 2018-Jul-20 00:00:00.0000,  6.905370769545648E-01, -1.105266183588732E+00, -5.255940411270081E-01,  1.271379459006098E-02,  7.469759571811702E-03,  3.083017681699774E-03,
2458320.500000000, A.D. 2018-Jul-21 00:00:00.0000,  7.032138034722700E-01, -1.097737590049054E+00, -5.224830371242614E-01,  1.263941244088073E-02,  7.587326068217676E-03,  3.138950433502059E-03,
2458321.500000000, A.D. 2018-Jul-22 00:00:00.0000,  7.158154106613113E-01, -1.090091737356550E+00, -5.193162214470648E-01,  1.256355675995407E-02,  7.704274938492841E-03,  3.194639675322556E-03,
2458322.500000000, A.D. 2018-Jul-23 00:00:00.0000,  7.283404276026589E-01, -1.082329251925106E+00, -5.160938417045943E-01,  1.248623284012173E-02,  7.820588593125757E-03,  3.250077191468954E-03,
2458323.500000000, A.D. 2018-Jul-24 00:00:00.0000,  7.407873888171018E-01, -1.074450777754418E+00, -5.128161537199150E-01,  1.240744627328955E-02,  7.936249463516563E-03,  3.305254773140096E-03,
2458324.500000000, A.D. 2018-Jul-25 00:00:00.0000,  7.531548345742024E-01, -1.066456976411520E+00, -5.094834215297910E-01,  1.232720295617878E-02,  8.051240002319444E-03,  3.360164216002827E-03,
2458325.500000000, A.D. 2018-Jul-26 00:00:00.0000,  7.654413112015469E-01, -1.058348527006734E+00, -5.060959173815400E-01,  1.224550909581655E-02,  8.165542682078846E-03,  3.414797316586953E-03,
2458326.500000000, A.D. 2018-Jul-27 00:00:00.0000,  7.776453713954441E-01, -1.050126126163229E+00, -5.026539217271966E-01,  1.216237121207110E-02,  8.279139997366819E-03,  3.469145871826101E-03,
2458327.500000000, A.D. 2018-Jul-28 00:00:00.0000,  7.897655745336812E-01, -1.041790487980884E+00, -4.991577232157522E-01,  1.207779614158089E-02,  8.392014477150468E-03,  3.523201683046893E-03,
2458328.500000000, A.D. 2018-Jul-29 00:00:00.0000,  8.018004869892680E-01, -1.033342343995233E+00, -4.956076186834253E-01,  1.199179104135279E-02,  8.504148703330716E-03,  3.576956563445423E-03,
2458329.500000000, A.D. 2018-Jul-30 00:00:00.0000,  8.137486824435897E-01, -1.024782443131143E+00, -4.920039131409895E-01,  1.190436338588926E-02,  8.615525320231370E-03,  3.630402344652719E-03,
2458330.500000000, A.D. 2018-Jul-31 00:00:00.0000,  8.256087421988907E-01, -1.016111551650291E+00, -4.883469197576574E-01,  1.181552095988875E-02,  8.726127031062169E-03,  3.683530878960206E-03,
2458331.500000000, A.D. 2018-Aug-01 00:00:00.0000,  8.373792554913532E-01, -1.007330453092343E+00, -4.846369598421895E-01,  1.172527185284241E-02,  8.835936594385325E-03,  3.736334040274711E-03,
2458332.500000000, A.D. 2018-Aug-02 00:00:00.0000,  8.490588198052542E-01, -9.984399482108136E-01, -4.808743628221177E-01,  1.163362445940394E-02,  8.944936828630182E-03,  3.788803725992437E-03,
2458333.500000000, A.D. 2018-Aug-03 00:00:00.0000,  8.606460411871177E-01, -9.894408549043423E-01, -4.770594662209959E-01,  1.154058748656253E-02,  9.053110619991173E-03,  3.840931856830345E-03,
2458334.500000000, A.D. 2018-Aug-04 00:00:00.0000,  8.721395345588708E-01, -9.803340081426362E-01, -4.731926156328324E-01,  1.144616996338834E-02,  9.160440929700713E-03,  3.892710374573538E-03,
2458335.500000000, A.D. 2018-Aug-05 00:00:00.0000,  8.835379240304289E-01, -9.711202598856149E-01, -4.692741646932228E-01,  1.135038124360977E-02,  9.266910803606190E-03,  3.944131244596831E-03,
2458336.500000000, A.D. 2018-Aug-06 00:00:00.0000,  8.948398432125371E-01, -9.618004789956033E-01, -4.653044750475993E-01,  1.125323099626359E-02,  9.372503383750149E-03,  3.995186466153834E-03,
2458337.500000000, A.D. 2018-Aug-07 00:00:00.0000,  9.060439355294718E-01, -9.523755511439950E-01, -4.612839163172124E-01,  1.115472919465562E-02,  9.477201915577922E-03,  4.045868081805354E-03,
2458338.500000000, A.D. 2018-Aug-08 00:00:00.0000,  9.171488545302844E-01, -9.428463787133726E-01, -4.572128660627512E-01,  1.105488611496147E-02,  9.580989749338879E-03,  4.096168178576617E-03,
2458339.500000000, A.D. 2018-Aug-09 00:00:00.0000,  9.281532641980155E-01, -9.332138806942916E-01, -4.530917097449501E-01,  1.095371233998022E-02,  9.683850338560281E-03,  4.146078884337974E-03,
2458340.500000000, A.D. 2018-Aug-10 00:00:00.0000,  9.390558392577032E-01, -9.234789925754945E-01, -4.489208406820390E-01,  1.085121876000417E-02,  9.785767239429326E-03,  4.195592365832110E-03,
2458341.500000000, A.D. 2018-Aug-11 00:00:00.0000,  9.498552654842543E-01, -9.136426662277235E-01, -4.447006600047734E-01,  1.074741657300106E-02,  9.886724117221949E-03,  4.244700830577384E-03,
2458342.500000000, A.D. 2018-Aug-12 00:00:00.0000,  9.605502400098362E-01, -9.037058697821947E-01, -4.404315766095323E-01,  1.064231728834938E-02,  9.986704762137078E-03,  4.293396531690182E-03,
2458343.500000000, A.D. 2018-Aug-13 00:00:00.0000,  9.711394716292518E-01, -8.936695875039100E-01, -4.361140071088535E-01,  1.053593272812059E-02,  1.008569310590366E-02,  4.341671774545063E-03,
2458344.500000000, A.D. 2018-Aug-14 00:00:00.0000,  9.816216811023870E-01, -8.835348196588693E-01, -4.317483757784646E-01,  1.042827501917051E-02,  1.018367322631843E-02,  4.389518922360116E-03,
2458345.500000000, A.D. 2018-Aug-15 00:00:00.0000,  9.919956014544640E-01, -8.733025823746634E-01, -4.273351145009617E-01,  1.031935658187264E-02,  1.028062934271051E-02,  4.436930398856952E-03,
2458346.500000000, A.D. 2018-Aug-16 00:00:00.0000,  1.002259978275141E+00, -8.629739074952238E-01, -4.228746627071756E-01,  1.020919012415160E-02,  1.037654581585812E-02,  4.483898690158620E-03,
2458347.500000000, A.D. 2018-Aug-17 00:00:00.0000,  1.012413570015999E+00, -8.525498424308664E-01, -4.183674673156989E-01,  1.009778864336182E-02,  1.047140715456442E-02,  4.530416345768656E-03,
2458348.500000000, A.D. 2018-Aug-18 00:00:00.0000,  1.022455148285131E+00, -8.420314500035880E-01, -4.138139826699614E-01,  9.985165433047938E-03,  1.056519802214873E-02,  4.576475976637895E-03,
2458349.500000000, A.D. 2018-Aug-19 00:00:00.0000,  1.032383498138637E+00, -8.314198082863180E-01, -4.092146704721208E-01,  9.871334087963169E-03,  1.065790324246737E-02,  4.622070253526892E-03,
2458350.500000000, A.D. 2018-Aug-20 00:00:00.0000,  1.042197418369998E+00, -8.207160104352557E-01, -4.045699997138920E-01,  9.756308500117522E-03,  1.074950781090855E-02,  4.667191912686866E-03,
2458351.500000000, A.D. 2018-Aug-21 00:00:00.0000,  1.051895721797617E+00, -8.099211645160872E-01, -3.998804466049556E-01,  9.640102846276788E-03,  1.083999690701865E-02,  4.711833767479947E-03,
2458352.500000000, A.D. 2018-Aug-22 00:00:00.0000,  1.061477235549310E+00, -7.990363933255454E-01, -3.951464944991464E-01,  9.522731578134543E-03,  1.092935589992616E-02,  4.755988715191169E-03,
2458353.500000000, A.D. 2018-Aug-23 00:00:00.0000,  1.070940801342539E+00, -7.880628342083991E-01, -3.903686338179117E-01,  9.404209420925940E-03,  1.101757034657664E-02,  4.799649735252672E-03,
2458354.500000000, A.D. 2018-Aug-24 00:00:00.0000,  1.080285275760715E+00, -7.770016388686389E-01, -3.855473619706132E-01,  9.284551373194023E-03,  1.110462598872431E-02,  4.842809885677701E-03,
2458355.500000000, A.D. 2018-Aug-25 00:00:00.0000,  1.089509530526738E+00, -7.658539731743963E-01, -3.806831832721451E-01,  9.163772703748628E-03,  1.119050875458078E-02,  4.885462303176475E-03,
2458356.500000000, A.D. 2018-Aug-26 00:00:00.0000,  1.098612452774140E+00, -7.546210169574660E-01, -3.757766088586210E-01,  9.041888951267948E-03,  1.127520476892887E-02,  4.927600206153887E-03,
2458357.500000000, A.D. 2018-Aug-27 00:00:00.0000,  1.107592945314626E+00, -7.433039638082799E-01, -3.708281566010671E-01,  8.918915927411704E-03,  1.135870036935454E-02,  4.969216898927367E-03,
2458358.500000000, A.D. 2018-Aug-28 00:00:00.0000,  1.116449926900619E+00, -7.319040208657137E-01, -3.658383510161444E-01,  8.794869713416909E-03,  1.144098211845027E-02,  5.010305777465162E-03,
2458359.500000000, A.D. 2018-Aug-29 00:00:00.0000,  1.125182332482763E+00, -7.204224086007761E-01, -3.608077231734159E-01,  8.669766646095808E-03,  1.152203680403088E-02,  5.050860334795314E-03,
2458360.500000000, A.D. 2018-Aug-30 00:00:00.0000,  1.133789113463365E+00, -7.088603605945780E-01, -3.557368105999636E-01,  8.543623303973097E-03,  1.160185143519925E-02,  5.090874164113445E-03,
2458361.500000000, A.D. 2018-Aug-31 00:00:00.0000,  1.142269237945992E+00, -6.972191233120021E-01, -3.506261571833454E-01,  8.416456502254718E-03,  1.168041324459525E-02,  5.130340960121209E-03,
2458362.500000000, A.D. 2018-Sep-01 00:00:00.0000,  1.150621690980089E+00, -6.854999558718311E-01, -3.454763130728006E-01,  8.288283295257014E-03,  1.175770969389286E-02,  5.169254517819408E-03,
2458363.500000000, A.D. 2018-Sep-02 00:00:00.0000,  1.158845474799805E+00, -6.737041298125906E-01, -3.402878345779393E-01,  8.159120980028198E-03,  1.183372847711027E-02,  5.207608729210674E-03,
2458364.500000000, A.D. 2018-Sep-03 00:00:00.0000,  1.166939609057713E+00, -6.618329288530107E-01, -3.350612840647345E-01,  8.028987095225423E-03,  1.190845752589979E-02,  5.245397583299899E-03,
2458365.500000000, A.D. 2018-Sep-04 00:00:00.0000,  1.174903131054444E+00, -6.498876486472789E-01, -3.297972298494732E-01,  7.897899412029355E-03,  1.198188502179384E-02,  5.282615174176370E-03,
2458366.500000000, A.D. 2018-Sep-05 00:00:00.0000,  1.182735095963719E+00, -6.378695965365143E-01, -3.244962460911704E-01,  7.765875920540905E-03,  1.205399940712931E-02,  5.319255711464513E-03,
2458367.500000000, A.D. 2018-Sep-06 00:00:00.0000,  1.190434577051353E+00, -6.257800912973953E-01, -3.191589126821741E-01,  7.632934820883374E-03,  1.212478938542570E-02,  5.355313522983376E-03,
2458368.500000000, A.D. 2018-Sep-07 00:00:00.0000,  1.198000665887905E+00, -6.136204628872631E-01, -3.137858151364270E-01,  7.499094519935199E-03,  1.219424391523869E-02,  5.390783050569311E-03,
2458369.500000000, A.D. 2018-Sep-08 00:00:00.0000,  1.205432472556210E+00, -6.013920521847005E-01, -3.083775444755057E-01,  7.364373627119576E-03,  1.226235220647990E-02,  5.425658847298094E-03,
2458370.500000000, A.D. 2018-Sep-09 00:00:00.0000,  1.212729125854848E+00, -5.890962107259925E-01, -3.029346971132521E-01,  7.228790950001040E-03,  1.232910372424958E-02,  5.459935578669921E-03,
2458371.500000000, A.D. 2018-Sep-10 00:00:00.0000,  1.219889773497086E+00, -5.767343004385571E-01, -2.974578747393836E-01,  7.092365495146823E-03,  1.239448819986437E-02,  5.493608024678433E-03,
2458372.500000000, A.D. 2018-Sep-11 00:00:00.0000,  1.226913582303913E+00, -5.643076933713558E-01, -2.919476842014173E-01,  6.955116469817520E-03,  1.245849564396933E-02,  5.526671082463850E-03,
2458373.500000000, A.D. 2018-Sep-12 00:00:00.0000,  1.233799738390579E+00, -5.518177714210900E-01, -2.864047373839957E-01,  6.817063272961717E-03,  1.252111635303150E-02,  5.559119771457202E-03,
2458374.500000000, A.D. 2018-Sep-13 00:00:00.0000,  1.240547447347347E+00, -5.392659260537681E-01, -2.808296510857773E-01,  6.678225477152896E-03,  1.258234090650810E-02,  5.590949238784811E-03,
2458375.500000000, A.D. 2018-Sep-14 00:00:00.0000,  1.247155934415119E+00, -5.266535580228476E-01, -2.752230468949594E-01,  6.538622815789501E-03,  1.264216016386066E-02,  5.622154761685660E-03,
2458376.500000000, A.D. 2018-Sep-15 00:00:00.0000,  1.253624444655380E+00, -5.139820770852471E-01, -2.695855510639085E-01,  6.398275181011731E-03,  1.270056526685407E-02,  5.652731746661089E-03,
2458377.500000000, A.D. 2018-Sep-16 00:00:00.0000,  1.259952243113290E+00, -5.012529017150414E-01, -2.639177943822635E-01,  6.257202626151614E-03,  1.275754764179973E-02,  5.682675725872927E-03,
2458378.500000000, A.D. 2018-Sep-17 00:00:00.0000,  1.266138614973964E+00, -4.884674588136267E-01, -2.582204120479250E-01,  6.115425365621336E-03,  1.281309900030919E-02,  5.711982353820065E-03,
2458379.500000000, A.D. 2018-Sep-18 00:00:00.0000,  1.272182865713080E+00, -4.756271834158521E-01, -2.524940435363053E-01,  5.972963769378537E-03,  1.286721134577216E-02,  5.740647409777372E-03,
2458380.500000000, A.D. 2018-Sep-19 00:00:00.0000,  1.278084321242089E+00, -4.627335183930924E-01, -2.467393324685533E-01,  5.829838351881141E-03,  1.291987698652866E-02,  5.768666807038636E-03,
2458381.500000000, A.D. 2018-Sep-20 00:00:00.0000,  1.283842328046667E+00, -4.497879141545340E-01, -2.409569264787355E-01,  5.686069759052671E-03,  1.297108854299010E-02,  5.796036600616791E-03,
2458382.500000000, A.D. 2018-Sep-21 00:00:00.0000,  1.289456253317175E+00, -4.367918283467657E-01, -2.351474770793802E-01,  5.541678759322163E-03,  1.302083894222361E-02,  5.822752986172226E-03,
2458383.500000000, A.D. 2018-Sep-22 00:00:00.0000,  1.294925485071721E+00, -4.237467255507758E-01, -2.293116395252331E-01,  5.396686237409005E-03,  1.306912140922944E-02,  5.848812295238330E-03,
2458384.500000000, A.D. 2018-Sep-23 00:00:00.0000,  1.300249432273269E+00, -4.106540769761839E-01, -2.234500726759168E-01,  5.251113187528085E-03,  1.311592946466444E-02,  5.874210993863437E-03,
